AMP-binding PF00501.28 MT_RS15450
AMP-binding_C PF13193.6 MT_RS15450
PP-binding PF00550.25 MT_RS15450
DUF98 PF01947.16 MT_RS15455
AMP-binding PF00501.28 MT_RS15460
Bac_luciferase PF00296.20 MT_RS15465
Methyltransf_11 PF08241.12 MT_RS15470
Methyltransf_25 PF13649.6 MT_RS15470
Methyltransf_31 PF13847.6 MT_RS15470
Methyltransf_12 PF08242.12 MT_RS15470
Ubie_methyltran PF01209.18 MT_RS15470
Methyltransf_23 PF13489.6 MT_RS15470
Methyltransf_29 PF03141.16 MT_RS15470
Sacchrp_dh_NADP PF03435.18 MT_RS15475
Methyltransf_21 PF05050.12 MT_RS15485
Methyltransf_21 PF05050.12 MT_RS15490
Glycos_transf_2 PF00535.26 MT_RS15495
Glyco_tranf_2_3 PF13641.6 MT_RS15495
UDPGT PF00201.18 MT_RS15505
Glyco_tran_28_C PF04101.16 MT_RS15505
CmcI PF04989.12 MT_RS15510
DDE_Tnp_1 PF01609.21 MT_RS15520
UDPGT PF00201.18 MT_RS15525
Glyco_tran_28_C PF04101.16 MT_RS15525
ArsP_1 PF03773.13 MT_RS15530
Formyl_trans_N PF00551.19 MT_RS15535
ACT PF01842.25 MT_RS15535
CTP_transf_like PF01467.26 MT_RS15545
Citrate_ly_lig PF08218.11 MT_RS15545
Cons_hypoth95 PF03602.15 MT_RS15550
MTS PF05175.14 MT_RS15550
CPSase_L_D2 PF02786.17 MT_RS15555
PYC_OADA PF02436.18 MT_RS15555
Biotin_carb_N PF00289.22 MT_RS15555
Biotin_carb_C PF02785.19 MT_RS15555
HMGL-like PF00682.19 MT_RS15555
Biotin_lipoyl PF00364.22 MT_RS15555
Dala_Dala_lig_C PF07478.13 MT_RS15555
VKOR PF07884.14 MT_RS15560
Thioredoxin_4 PF13462.6 MT_RS15565
Abhydrolase_3 PF07859.13 MT_RS15570
Aldo_ket_red PF00248.21 MT_RS15580
DUF1524 PF07510.11 MT_RS15585
HNH_4 PF13395.6 MT_RS15585
Helicase_C PF00271.31 MT_RS15590
DEAD PF00270.29 MT_RS15590
ResIII PF04851.15 MT_RS15590
RecG_wedge PF17191.4 MT_RS15590
Dak1_2 PF13684.6 MT_RS15595
Dak2 PF02734.17 MT_RS15595
Ribosomal_L28 PF00830.19 MT_RS15605
UDG PF03167.19 MT_RS15610
AIRS PF00586.24 MT_RS15615
AIRS_C PF02769.22 MT_RS15615
OrfB_IS605 PF01385.19 MT_RS15620
OrfB_Zn_ribbon PF07282.11 MT_RS15620
HTH_OrfB_IS605 PF12323.8 MT_RS15620
Resolvase PF00239.21 MT_RS15625
DUF3515 PF12028.8 MT_RS15630
Dala_Dala_lig_C PF07478.13 MT_RS15635
Dala_Dala_lig_N PF01820.21 MT_RS15635
ATP-grasp PF02222.22 MT_RS15635
NAD_Gly3P_dh_N PF01210.23 MT_RS15640
NAD_Gly3P_dh_C PF07479.14 MT_RS15640
ApbA PF02558.16 MT_RS15640
F420_oxidored PF03807.17 MT_RS15640
NAD_binding_2 PF03446.15 MT_RS15640
CofC PF01983.16 MT_RS15645
NTP_transf_3 PF12804.7 MT_RS15645
PP_kinase_C_1 PF17941.1 MT_RS15650
PP_kinase PF02503.17 MT_RS15650
PP_kinase_C PF13090.6 MT_RS15650
PP_kinase_N PF13089.6 MT_RS15650
PLDc_2 PF13091.6 MT_RS15650
NUDIX PF00293.28 MT_RS15655
His_Phos_1 PF00300.22 MT_RS15655
Bac_DNA_binding PF00216.21 MT_RS15660
Aconitase_C PF00694.19 MT_RS15665
Aconitase PF00330.20 MT_RS15670
IclR PF01614.18 MT_RS15675
HTH_IclR PF09339.10 MT_RS15675
Putative_PNPOx PF01243.20 MT_RS15685
Pyridox_ox_2 PF12900.7 MT_RS15685
tRNA-synt_1c PF00749.21 MT_RS15700
FAA_hydrolase PF01557.18 MT_RS15705
DUF2437 PF10370.9 MT_RS15705
MFS_1 PF07690.16 MT_RS15710
Iso_dh PF00180.20 MT_RS21590
2-Hacid_dh_C PF02826.19 MT_RS15715
2-Hacid_dh PF00389.30 MT_RS15715
ACT PF01842.25 MT_RS15715
NAD_binding_2 PF03446.15 MT_RS15715
NAD_binding_8 PF13450.6 MT_RS15720
HAMP PF00672.25 MT_RS15730
DUF1529 PF07485.11 MT_RS15735
DUF1529 PF07485.11 MT_RS15735
UPF0014 PF03649.13 MT_RS15740
ABC_tran PF00005.27 MT_RS15740
IlvN PF07991.12 MT_RS15745
IlvC PF01450.19 MT_RS15745
2-Hacid_dh_C PF02826.19 MT_RS15745
NAD_binding_2 PF03446.15 MT_RS15745
ALS_ss_C PF10369.9 MT_RS15750
ACT_5 PF13710.6 MT_RS15750
ACT PF01842.25 MT_RS15750
TPP_enzyme_N PF02776.18 MT_RS15755
TPP_enzyme_M PF00205.22 MT_RS15755
TPP_enzyme_C PF02775.21 MT_RS15755
bPH_6 PF10756.9 MT_RS15760
DoxX PF07681.12 MT_RS15765
GSDH PF07995.11 MT_RS15770
Flavin_Reduct PF01613.18 MT_RS15775
GatB_N PF02934.15 MT_RS15785
GatB_Yqey PF02637.18 MT_RS15785
PFK PF00365.20 MT_RS15790
NAD_kinase PF01513.21 MT_RS15790
Amidase PF01425.21 MT_RS15795
Glu-tRNAGln PF02686.15 MT_RS15800
DNA_ligase_aden PF01653.18 MT_RS15810
DNA_ligase_OB PF03120.16 MT_RS15810
HHH_2 PF12826.7 MT_RS15810
BRCT PF00533.26 MT_RS15810
HHH_5 PF14520.6 MT_RS15810
PTCB-BRCT PF12738.7 MT_RS15810
DNA_ligase_ZBD PF03119.16 MT_RS15810
HHH PF00633.23 MT_RS15810
Meth_synt_2 PF01717.18 MT_RS15815
PknH_C PF14032.6 MT_RS15820
rve PF00665.26 MT_RS15840
HTH_21 PF13276.6 MT_RS15840
rve_3 PF13683.6 MT_RS15840
HTH_Tnp_1 PF01527.20 MT_RS15840
PPE PF00823.19 MT_RS20630
WXG100 PF06013.12 MT_RS15855
WXG100 PF06013.12 MT_RS15860
PPE PF00823.19 MT_RS15865
PE PF00934.20 MT_RS15870
Transposase_mut PF00872.18 MT_RS15875
tRNA_Me_trans PF03054.16 MT_RS15880
ThiI PF02568.14 MT_RS15880
Aminotran_5 PF00266.19 MT_RS15885
Beta_elim_lyase PF01212.21 MT_RS15885
Acyltransferase PF01553.21 MT_RS15890
Acetyltransf_5 PF13444.6 MT_RS15895
ETF_alpha PF00766.19 MT_RS15900
ETF PF01012.21 MT_RS15900
ETF PF01012.21 MT_RS15905
Methyltransf_11 PF08241.12 MT_RS15910
Methyltransf_25 PF13649.6 MT_RS15910
Methyltransf_31 PF13847.6 MT_RS15910
Methyltransf_23 PF13489.6 MT_RS15910
Methyltransf_12 PF08242.12 MT_RS15910
Methyltransf_8 PF05148.15 MT_RS15910
DUF1957 PF09210.11 MT_RS15915
Glyco_hydro_57 PF03065.15 MT_RS15915
Glycos_transf_1 PF00534.20 MT_RS15920
Glyco_transf_4 PF13439.6 MT_RS15920
Glyco_trans_1_4 PF13692.6 MT_RS15920
Glyco_transf_5 PF08323.11 MT_RS15920
Glyco_trans_4_4 PF13579.6 MT_RS15920
Glyco_trans_1_2 PF13524.6 MT_RS15920
DUF4333 PF14230.6 MT_RS15930
DUF4333 PF14230.6 MT_RS15930
Hexapep PF00132.24 MT_RS15935
PQQ_2 PF13360.6 MT_RS15940
PQQ_2 PF13360.6 MT_RS15940
DUF3298 PF11738.8 MT_RS15945
Thump_like PF18096.1 MT_RS15950
Methyltransf_11 PF08241.12 MT_RS15955
Methyltransf_25 PF13649.6 MT_RS15955
Methyltransf_31 PF13847.6 MT_RS15955
Methyltransf_12 PF08242.12 MT_RS15955
Ubie_methyltran PF01209.18 MT_RS15955
Methyltransf_23 PF13489.6 MT_RS15955
NodS PF05401.11 MT_RS15955
ECH_1 PF00378.20 MT_RS15960
ECH_2 PF16113.5 MT_RS15960
ABC_tran PF00005.27 MT_RS15970
HAD PF12710.7 MT_RS15975
ACT_6 PF13740.6 MT_RS15975
Hydrolase PF00702.26 MT_RS15975
Hydrolase_3 PF08282.12 MT_RS15975
S6PP PF05116.13 MT_RS15975
COX1 PF00115.20 MT_RS15980
Peripla_BP_2 PF01497.18 MT_RS15990
ADH_N PF08240.12 MT_RS15995
ADH_zinc_N PF00107.26 MT_RS15995
DUF3349 PF11829.8 MT_RS16000
Ribonuc_red_sm PF00268.21 MT_RS16010
Pyr_redox_3 PF13738.6 MT_RS16015
FMO-like PF00743.19 MT_RS16015
NAD_binding_8 PF13450.6 MT_RS16015
K_oxygenase PF13434.6 MT_RS16015
TetR_N PF00440.23 MT_RS16020
Ribonuc_red_lgC PF02867.15 MT_RS16025
RNR_N PF08343.10 MT_RS16025
Ribonuc_red_lgN PF00317.21 MT_RS16025
Flavodoxin_NdrI PF07972.11 MT_RS16030
Glutaredoxin PF00462.24 MT_RS16035
FMN_red PF03358.15 MT_RS16040
Flavodoxin_2 PF02525.17 MT_RS16040
TetR_N PF00440.23 MT_RS16045
IMS PF00817.20 MT_RS16050
IMS_C PF11799.8 MT_RS16050
adh_short PF00106.25 MT_RS16055
adh_short_C2 PF13561.6 MT_RS16055
KR PF08659.10 MT_RS16055
TetR_N PF00440.23 MT_RS16060
p450 PF00067.22 MT_RS16065
FCD PF07729.12 MT_RS16070
FCD PF07729.12 MT_RS16070
GntR PF00392.21 MT_RS16070
GntR PF00392.21 MT_RS16070
Acyl-CoA_dh_1 PF00441.24 MT_RS16075
Acyl-CoA_dh_1 PF00441.24 MT_RS16075
Acyl-CoA_dh_N PF02771.16 MT_RS16075
Acyl-CoA_dh_N PF02771.16 MT_RS16075
Acyl-CoA_dh_M PF02770.19 MT_RS16075
DNA_ligase_A_M PF01068.21 MT_RS16080
DNA_ligase_A_N PF04675.14 MT_RS16080
DNA_ligase_A_C PF04679.15 MT_RS16080
CstA PF02554.14 MT_RS16085
CstA_5TM PF13722.6 MT_RS16085
DoxX PF07681.12 MT_RS16090
Multi_Drug_Res PF00893.19 MT_RS16095
TetR_N PF00440.23 MT_RS16100
DUF732 PF05305.14 MT_RS16105
PGM_PMM_I PF02878.16 MT_RS16115
PGM_PMM_III PF02880.16 MT_RS16115
PGM_PMM_II PF02879.16 MT_RS16115
PGM_PMM_IV PF00408.20 MT_RS16115
CRCB PF02537.15 MT_RS16120
CRCB PF02537.15 MT_RS16125
DUF190 PF02641.15 MT_RS16130
DUF190 PF02641.15 MT_RS16130
DUF190 PF02641.15 MT_RS16130
Bac_luciferase PF00296.20 MT_RS16135
DUF488 PF04343.13 MT_RS16140
DUF222 PF02720.17 MT_RS16145
HpcH_HpaI PF03328.14 MT_RS16150
Polyketide_cyc2 PF10604.9 MT_RS16155
Polyketide_cyc PF03364.20 MT_RS16155
Sulfatase PF00884.23 MT_RS16160
Bac_luciferase PF00296.20 MT_RS16170
Pkinase PF00069.25 MT_RS16175
Pkinase_Tyr PF07714.17 MT_RS16175
AAA_16 PF13191.6 MT_RS16175
DUF2204 PF09970.9 MT_RS16180
Arabinose_bd PF12625.7 MT_RS16185
HTH_18 PF12833.7 MT_RS16185
HTH_AraC PF00165.23 MT_RS16185
FMO-like PF00743.19 MT_RS16190
Pyr_redox_2 PF07992.14 MT_RS16190
K_oxygenase PF13434.6 MT_RS16190
NAD_binding_8 PF13450.6 MT_RS16190
Abhydrolase_3 PF07859.13 MT_RS16195
Say1_Mug180 PF10340.9 MT_RS16195
adh_short PF00106.25 MT_RS16200
adh_short_C2 PF13561.6 MT_RS16200
KR PF08659.10 MT_RS16200
ADH_N PF08240.12 MT_RS16205
ADH_zinc_N PF00107.26 MT_RS16205
ADH_zinc_N_2 PF13602.6 MT_RS16205
WES_acyltransf PF03007.16 MT_RS16210
DUF1298 PF06974.13 MT_RS16210
WES_acyltransf PF03007.16 MT_RS16215
DUF1298 PF06974.13 MT_RS16215
AMP-binding PF00501.28 MT_RS16220
AMP-binding_C PF13193.6 MT_RS16220
Band_7 PF01145.25 MT_RS16225
Patatin PF01734.22 MT_RS16230
DUF808 PF05661.12 MT_RS16235
Bac_luciferase PF00296.20 MT_RS16240
Acyl-CoA_dh_2 PF08028.11 MT_RS16245
Acyl-CoA_dh_1 PF00441.24 MT_RS16245
Acyl-CoA_dh_N PF02771.16 MT_RS16245
HxlR PF01638.17 MT_RS16250
HTH_5 PF01022.20 MT_RS16250
PE PF00934.20 MT_RS16260
Abhydrolase_3 PF07859.13 MT_RS16260
Say1_Mug180 PF10340.9 MT_RS16260
PemK_toxin PF02452.17 MT_RS16270
MDMPI_N PF11716.8 MT_RS16275
MDMPI_C PF07398.11 MT_RS16275
DinB_2 PF12867.7 MT_RS16275
SmpB PF01668.18 MT_RS16280
FtsX_ECD PF18075.1 MT_RS16285
FtsX PF02687.21 MT_RS16285
ABC_tran PF00005.27 MT_RS16290
AAA_21 PF13304.6 MT_RS16290
MS_channel PF00924.18 MT_RS16300
PCRF PF03462.18 MT_RS16305
RF-1 PF00472.20 MT_RS16305
Pyr_redox_2 PF07992.14 MT_RS16310
FAD-oxidase_C PF02913.19 MT_RS16315
FAD_binding_4 PF01565.23 MT_RS16315
Mob_synth_C PF06463.13 MT_RS16330
Radical_SAM PF04055.21 MT_RS16330
Fer4_12 PF13353.6 MT_RS16330
Fer4_14 PF13394.6 MT_RS16330
Pterin_4a PF01329.19 MT_RS16335
MoaC PF01967.21 MT_RS16340
ThiS PF02597.20 MT_RS16345
HAD_2 PF13419.6 MT_RS16350
HAD PF12710.7 MT_RS16350
Hydrolase_like PF13242.6 MT_RS16350
dCMP_cyt_deam_1 PF00383.23 MT_RS16355
MafB19-deam PF14437.6 MT_RS16355
Transposase_mut PF00872.18 MT_RS16360
ThiF PF00899.21 MT_RS16365
Rhodanese PF00581.20 MT_RS16365
Rhodanese PF00581.20 MT_RS16370
Rhodanese PF00581.20 MT_RS16370
DUF1416 PF07210.12 MT_RS16375
CarboxypepD_reg PF13620.6 MT_RS16375
MoaE PF02391.17 MT_RS16380
Methyltransf_25 PF13649.6 MT_RS16385
Methyltransf_11 PF08241.12 MT_RS16385
p450 PF00067.22 MT_RS16390
BTAD PF03704.17 MT_RS16405
Trans_reg_C PF00486.28 MT_RS16405
PPE PF00823.19 MT_RS16410
PE_PPE_C PF12484.8 MT_RS16410
Pyridox_ox_2 PF12900.7 MT_RS16435
WES_acyltransf PF03007.16 MT_RS16440
DUF1298 PF06974.13 MT_RS16440
GAF_2 PF13185.6 MT_RS16450
GAF_2 PF13185.6 MT_RS16450
GAF PF01590.26 MT_RS16450
GAF PF01590.26 MT_RS16450
GAF_3 PF13492.6 MT_RS16450
GAF_3 PF13492.6 MT_RS16450
HisKA_3 PF07730.13 MT_RS16450
HATPase_c PF02518.26 MT_RS16450
Response_reg PF00072.24 MT_RS16455
GerE PF00196.19 MT_RS16455
Usp PF00582.26 MT_RS16460
PPE PF00823.19 MT_RS16465
PE_PPE_C PF12484.8 MT_RS16465
Inositol_P PF00459.25 MT_RS16475
Radical_SAM PF04055.21 MT_RS16480
Acyl-CoA_dh_1 PF00441.24 MT_RS16485
Acyl-CoA_dh_N PF02771.16 MT_RS16485
Acyl-CoA_dh_2 PF08028.11 MT_RS16485
Acyl-CoA_dh_M PF02770.19 MT_RS16485
Acyl-CoA_dh_1 PF00441.24 MT_RS16490
Acyl-CoA_dh_M PF02770.19 MT_RS16490
Acyl-CoA_dh_2 PF08028.11 MT_RS16490
ADH_zinc_N PF00107.26 MT_RS16495
ADH_zinc_N_2 PF13602.6 MT_RS16495
ADH_N PF08240.12 MT_RS16495
PPE PF00823.19 MT_RS16510
Oxidored_q4 PF00507.19 MT_RS16515
Oxidored_q6 PF01058.22 MT_RS16520
Complex1_30kDa PF00329.19 MT_RS16525
Complex1_49kDa PF00346.19 MT_RS16530
2Fe-2S_thioredx PF01257.19 MT_RS16535
Complex1_51K PF01512.17 MT_RS16540
NADH_4Fe-4S PF10589.9 MT_RS16540
SLBB PF10531.9 MT_RS16540
Fer2_4 PF13510.6 MT_RS16545
Molybdopterin PF00384.22 MT_RS16545
NADH-G_4Fe-4S_3 PF10588.9 MT_RS16545
Molydop_binding PF01568.21 MT_RS16545
Fer2 PF00111.27 MT_RS16545
NADHdh PF00146.21 MT_RS16550
Fer4 PF00037.27 MT_RS16555
Fer4 PF00037.27 MT_RS16555
Fer4_7 PF12838.7 MT_RS16555
Fer4_2 PF12797.7 MT_RS16555
Fer4_10 PF13237.6 MT_RS16555
Fer4_6 PF12837.7 MT_RS16555
Fer4_9 PF13187.6 MT_RS16555
Fer4_4 PF12800.7 MT_RS16555
Fer4_4 PF12800.7 MT_RS16555
Fer4_3 PF12798.7 MT_RS16555
Fer4_3 PF12798.7 MT_RS16555
Oxidored_q3 PF00499.20 MT_RS16560
Oxidored_q2 PF00420.24 MT_RS16565
Proton_antipo_M PF00361.20 MT_RS16570
Proton_antipo_N PF00662.20 MT_RS16570
Proton_antipo_M PF00361.20 MT_RS16575
Proton_antipo_M PF00361.20 MT_RS16580
Pentapeptide_2 PF01469.18 MT_RS16585
Pentapeptide_2 PF01469.18 MT_RS16585
Pentapeptide_2 PF01469.18 MT_RS16585
Pentapeptide_2 PF01469.18 MT_RS16585
Pentapeptide_2 PF01469.18 MT_RS16585
Pentapeptide_2 PF01469.18 MT_RS16585
Pentapeptide_2 PF01469.18 MT_RS16585
PPE PF00823.19 MT_RS16585
Pentapeptide_2 PF01469.18 MT_RS16590
Pentapeptide_2 PF01469.18 MT_RS16590
Pentapeptide_2 PF01469.18 MT_RS16590
Pentapeptide_2 PF01469.18 MT_RS16590
Pentapeptide_2 PF01469.18 MT_RS16590
Pentapeptide_2 PF01469.18 MT_RS16590
Pentapeptide_2 PF01469.18 MT_RS16590
Pentapeptide_2 PF01469.18 MT_RS16590
PPE PF00823.19 MT_RS16590
TetR_N PF00440.23 MT_RS16595
Ring_hydroxyl_A PF00848.19 MT_RS16600
Rieske PF00355.26 MT_RS16600
DUF58 PF01882.18 MT_RS16610
AAA_3 PF07726.11 MT_RS16615
AAA_lid_2 PF17863.1 MT_RS16615
AAA_5 PF07728.14 MT_RS16615
Sigma54_activat PF00158.26 MT_RS16615
DUF4129 PF13559.6 MT_RS16625
TetR_C_11 PF16859.5 MT_RS16630
TetR_N PF00440.23 MT_RS16630
APH PF01636.23 MT_RS16635
Amino_oxidase PF01593.24 MT_RS16645
NAD_binding_8 PF13450.6 MT_RS16645
DAO PF01266.24 MT_RS16645
Pyr_redox_2 PF07992.14 MT_RS16645
FAD_binding_2 PF00890.24 MT_RS16645
Abhydrolase_1 PF00561.20 MT_RS16650
Hydrolase_4 PF12146.8 MT_RS16650
Abhydrolase_6 PF12697.7 MT_RS16650
Abhydrolase_4 PF08386.10 MT_RS16650
TetR_N PF00440.23 MT_RS16660
adh_short PF00106.25 MT_RS16665
adh_short_C2 PF13561.6 MT_RS16665
Amidase PF01425.21 MT_RS16670
Abhydrolase_6 PF12697.7 MT_RS16675
Abhydrolase_1 PF00561.20 MT_RS16675
Abhydrolase_1 PF00561.20 MT_RS16680
Hydrolase_4 PF12146.8 MT_RS16680
Abhydrolase_6 PF12697.7 MT_RS16680
F420H2_quin_red PF04075.14 MT_RS16685
DUF4143 PF13635.6 MT_RS16695
AAA_14 PF13173.6 MT_RS16695
PIN PF01850.21 MT_RS16700
PhdYeFM_antitox PF02604.19 MT_RS16705
Gp49 PF05973.14 MT_RS16710
HTH_37 PF13744.6 MT_RS16715
HTH_3 PF01381.22 MT_RS16715
HTH_31 PF13560.6 MT_RS16715
DUF2384 PF09722.10 MT_RS16720
RES PF08808.11 MT_RS16725
HTH_38 PF13936.6 MT_RS16745
HTH_23 PF13384.6 MT_RS16745
rve PF00665.26 MT_RS16745
Bac_luciferase PF00296.20 MT_RS16755
UPF0182 PF03699.13 MT_RS16760
PDZ_2 PF13180.6 MT_RS16765
Lon_C PF05362.13 MT_RS16765
Zincin_2 PF10103.9 MT_RS16770
ABC1 PF03109.16 MT_RS16785
APH PF01636.23 MT_RS16785
Whib PF02467.16 MT_RS16790
AT_hook PF02178.19 MT_RS16790
UvrD-helicase PF00580.21 MT_RS16795
AAA_19 PF13245.6 MT_RS16795
UvrD_C PF13361.6 MT_RS16795
UvrD_C PF13361.6 MT_RS16795
HRDC PF00570.23 MT_RS16795
UvrD_C_2 PF13538.6 MT_RS16795
Glutaredoxin PF00462.24 MT_RS16800
NUDIX PF00293.28 MT_RS16805
zf-NADH-PPase PF09297.11 MT_RS16805
NUDIX-like PF09296.11 MT_RS16805
TrkA_N PF02254.18 MT_RS16810
Ion_trans_2 PF07885.16 MT_RS16810
UvrD-helicase PF00580.21 MT_RS16815
UvrD_C PF13361.6 MT_RS16815
UvrD_C PF13361.6 MT_RS16815
AAA_19 PF13245.6 MT_RS16815
PDDEXK_1 PF12705.7 MT_RS16815
PDDEXK_1 PF12705.7 MT_RS16820
UvrD-helicase PF00580.21 MT_RS16820
UvrD_C PF13361.6 MT_RS16820
AAA_19 PF13245.6 MT_RS16820
Abhydrolase_6 PF12697.7 MT_RS16830
Abhydrolase_1 PF00561.20 MT_RS16830
Hydrolase_4 PF12146.8 MT_RS16830
Thioesterase PF00975.20 MT_RS16830
DNA_binding_1 PF01035.20 MT_RS16835
ThiF PF00899.21 MT_RS16845
Rhodanese PF00581.20 MT_RS16845
DUF3152 PF11350.8 MT_RS16850
TetR_N PF00440.23 MT_RS16855
DUF3107 PF11305.8 MT_RS16860
Mycobact_memb PF05423.13 MT_RS16865
MiaE_2 PF13794.6 MT_RS16870
DEAD PF00270.29 MT_RS16875
Helicase_C PF00271.31 MT_RS16875
AAA_31 PF13614.6 MT_RS16885
CbiA PF01656.23 MT_RS16885
CBP_BcsQ PF06564.12 MT_RS16885
ArsA_ATPase PF02374.15 MT_RS16885
ParA PF10609.9 MT_RS16885
Fer4_NifH PF00142.18 MT_RS16885
His_Phos_1 PF00300.22 MT_RS16890
Chorismate_bind PF00425.18 MT_RS16895
Acetyltransf_1 PF00583.25 MT_RS16900
FR47 PF08445.10 MT_RS16900
Acetyltransf_10 PF13673.7 MT_RS16900
DAGK_cat PF00781.24 MT_RS16910
Whib PF02467.16 MT_RS16915
H_kinase_N PF12282.8 MT_RS16920
HisKA_2 PF07568.12 MT_RS16920
HWE_HK PF07536.14 MT_RS16920
HATPase_c PF02518.26 MT_RS16920
Biotin_lipoyl PF00364.22 MT_RS16925
Biotin_lipoyl_2 PF13533.6 MT_RS16925
zf-HC2 PF13490.6 MT_RS16930
Sigma70_r2 PF04542.14 MT_RS16940
Sigma70_r4_2 PF08281.12 MT_RS16940
Sigma70_r4 PF04545.16 MT_RS16940
adh_short PF00106.25 MT_RS16945
adh_short_C2 PF13561.6 MT_RS16945
KR PF08659.10 MT_RS16945
tRNA_edit PF04073.15 MT_RS16955
APH PF01636.23 MT_RS16960
Acetyltransf_3 PF13302.7 MT_RS16960
Acetyltransf_1 PF00583.25 MT_RS16960
SRAP PF02586.14 MT_RS16965
EPSP_synthase PF00275.20 MT_RS16970
RsgA_GTPase PF03193.16 MT_RS16975
MMR_HSR1 PF01926.23 MT_RS16975
FA_desaturase PF00487.24 MT_RS16980
FAD_binding_6 PF00970.24 MT_RS16985
Fer2 PF00111.27 MT_RS16985
NAD_binding_1 PF00175.21 MT_RS16985
PPK2 PF03976.14 MT_RS16995
DUF1298 PF06974.13 MT_RS21675
WES_acyltransf PF03007.16 MT_RS21680
Na_H_Exchanger PF00999.21 MT_RS17010
TrkA_C PF02080.21 MT_RS17015
NnrU PF07298.11 MT_RS17020
MFS_1 PF07690.16 MT_RS17025
MFS_1 PF07690.16 MT_RS17025
Patatin PF01734.22 MT_RS17025
cNMP_binding PF00027.29 MT_RS17025
MFS_3 PF05977.13 MT_RS17025
SecA_DEAD PF07517.14 MT_RS17030
SecA_SW PF07516.13 MT_RS17030
SecA_PP_bind PF01043.20 MT_RS17030
Ribosom_S30AE_C PF16321.5 MT_RS17035
Ribosomal_S30AE PF02482.19 MT_RS17035
Gmad1 PF10647.9 MT_RS17050
Germane PF10646.9 MT_RS17050
HATPase_c PF02518.26 MT_RS17055
HisKA PF00512.25 MT_RS17055
HAMP PF00672.25 MT_RS17055
Response_reg PF00072.24 MT_RS17060
Trans_reg_C PF00486.28 MT_RS17060
Thymidylate_kin PF02223.17 MT_RS17065
AdoHcyase PF05221.17 MT_RS17070
AdoHcyase_NAD PF00670.21 MT_RS17070
2-Hacid_dh_C PF02826.19 MT_RS17070
IlvN PF07991.12 MT_RS17070
TetR_C_35 PF18556.1 MT_RS17075
TetR_N PF00440.23 MT_RS17075
Rubredoxin PF00301.20 MT_RS17080
Rubredoxin PF00301.20 MT_RS17085
FA_desaturase PF00487.24 MT_RS17090
AA_permease_2 PF13520.6 MT_RS17095
AA_permease PF00324.21 MT_RS17095
AA_permease_C PF13906.6 MT_RS17095
PMI_typeI PF01238.21 MT_RS17105
PGM_PMM_I PF02878.16 MT_RS17115
PGM_PMM_III PF02880.16 MT_RS17115
PGM_PMM_II PF02879.16 MT_RS17115
PGM_PMM_IV PF00408.20 MT_RS17115
DUF3499 PF12005.8 MT_RS17120
Zincin_1 PF06262.11 MT_RS17125
Whib PF02467.16 MT_RS17130
UPF0052 PF01933.18 MT_RS17135
F420_ligase PF01996.16 MT_RS17140
Nitroreductase PF00881.24 MT_RS17140
NTP_transferase PF00483.23 MT_RS17150
NTP_transf_3 PF12804.7 MT_RS17150
Hexapep PF00132.24 MT_RS17150
Hexapep PF00132.24 MT_RS17150
Glyco_tranf_2_3 PF13641.6 MT_RS17155
Glycos_transf_2 PF00535.26 MT_RS17155
RmlD_sub_bind PF04321.17 MT_RS17160
Epimerase PF01370.21 MT_RS17160
GDP_Man_Dehyd PF16363.5 MT_RS17160
3Beta_HSD PF01073.19 MT_RS17160
NAD_binding_4 PF07993.12 MT_RS17160
Polysacc_synt_2 PF02719.15 MT_RS17160
LytR_cpsA_psr PF03816.14 MT_RS17165
LytR_C PF13399.6 MT_RS17165
DUF1490 PF07371.12 MT_RS17175
Hydrolase PF00702.26 MT_RS17180
E1-E2_ATPase PF00122.20 MT_RS17180
Cation_efflux PF01545.21 MT_RS17185
CoA_transf_3 PF02515.17 MT_RS17190
Sulfate_transp PF00916.20 MT_RS17195
Pro_CA PF00484.19 MT_RS17195
Acyl-CoA_dh_1 PF00441.24 MT_RS17200
Acyl-CoA_dh_M PF02770.19 MT_RS17200
Acyl-CoA_dh_N PF02771.16 MT_RS17200
Acyl-CoA_dh_2 PF08028.11 MT_RS17200
AIRC PF00731.20 MT_RS17205
ATP-grasp PF02222.22 MT_RS17210
PurK_C PF17769.1 MT_RS17210
CPSase_L_D2 PF02786.17 MT_RS17210
GARS_A PF01071.19 MT_RS17210
GtrA PF04138.14 MT_RS17215
bPH_2 PF03703.14 MT_RS17220
BPL_C PF02237.17 MT_RS17225
BPL_LplA_LipB PF03099.19 MT_RS17225
Carboxyl_trans PF01039.22 MT_RS17230
ACC_epsilon PF13822.6 MT_RS17235
Maf PF02545.14 MT_RS17240
Rhodanese PF00581.20 MT_RS17245
Rhodanese PF00581.20 MT_RS17245
SufE PF02657.15 MT_RS17250
CPSase_L_D2 PF02786.17 MT_RS17255
Biotin_carb_N PF00289.22 MT_RS17255
Biotin_carb_C PF02785.19 MT_RS17255
Biotin_lipoyl PF00364.22 MT_RS17255
ATP-grasp PF02222.22 MT_RS17255
Dala_Dala_lig_C PF07478.13 MT_RS17255
Sigma70_r4 PF04545.16 MT_RS17260
Sigma70_r3 PF04539.16 MT_RS17260
Sigma70_r2 PF04542.14 MT_RS17260
Sigma70_r4_2 PF08281.12 MT_RS17260
Aminotran_3 PF00202.21 MT_RS17280
HTH_AsnC-type PF13404.6 MT_RS17285
